Precinct,0_HVAP_noise,1_HVAP_noise,2_HVAP_noise,3_HVAP_noise,4_HVAP_noise,5_HVAP_noise,6_HVAP_noise,7_HVAP_noise,8_HVAP_noise,9_HVAP_noise,10_HVAP_noise,11_HVAP_noise,12_HVAP_noise,13_HVAP_noise,14_HVAP_noise,15_HVAP_noise,16_HVAP_noise,17_HVAP_noise,18_HVAP_noise,19_HVAP_noise,0_WVAP_noise,1_WVAP_noise,2_WVAP_noise,3_WVAP_noise,4_WVAP_noise,5_WVAP_noise,6_WVAP_noise,7_WVAP_noise,8_WVAP_noise,9_WVAP_noise,10_WVAP_noise,11_WVAP_noise,12_WVAP_noise,13_WVAP_noise,14_WVAP_noise,15_WVAP_noise,16_WVAP_noise,17_WVAP_noise,18_WVAP_noise,19_WVAP_noise,0_BVAP_noise,1_BVAP_noise,2_BVAP_noise,3_BVAP_noise,4_BVAP_noise,5_BVAP_noise,6_BVAP_noise,7_BVAP_noise,8_BVAP_noise,9_BVAP_noise,10_BVAP_noise,11_BVAP_noise,12_BVAP_noise,13_BVAP_noise,14_BVAP_noise,15_BVAP_noise,16_BVAP_noise,17_BVAP_noise,18_BVAP_noise,19_BVAP_noise,0_VAP_noise,1_VAP_noise,2_VAP_noise,3_VAP_noise,4_VAP_noise,5_VAP_noise,6_VAP_noise,7_VAP_noise,8_VAP_noise,9_VAP_noise,10_VAP_noise,11_VAP_noise,12_VAP_noise,13_VAP_noise,14_VAP_noise,15_VAP_noise,16_VAP_noise,17_VAP_noise,18_VAP_noise,19_VAP_noise
1131000,568.0,769.0,867.0,639.0,767.0,655.0,527.0,549.0,865.0,713.0,972.0,857.0,1514.0,736.0,1161.0,912.0,308.0,1115.0,397.0,640.0,500.0,407.0,701.0,267.0,298.0,683.0,376.0,3.0,323.0,289.0,270.0,352.0,525.0,0.0,399.0,302.0,216.0,322.0,436.0,563.0,672.0,707.0,376.0,977.0,813.0,508.0,741.0,358.0,577.0,140.0,989.0,523.0,353.0,652.0,582.0,675.0,348.0,896.0,455.0,643.0,1906.0,1898.0,2069.0,2077.0,1959.0,1846.0,1770.0,1064.0,1765.0,1211.0,2389.0,1879.0,2700.0,1667.0,2208.0,1955.0,938.0,2333.0,1475.0,1846.0
1131001,708.0,311.0,907.0,541.0,654.0,608.0,579.0,949.0,989.0,673.0,665.0,345.0,580.0,834.0,0.0,730.0,320.0,945.0,752.0,444.0,405.0,603.0,320.0,405.0,461.0,182.0,330.0,279.0,434.0,0.0,344.0,249.0,368.0,307.0,488.0,314.0,146.0,214.0,446.0,360.0,241.0,281.0,590.0,449.0,116.0,226.0,498.0,228.0,269.0,452.0,391.0,369.0,424.0,489.0,826.0,258.0,468.0,421.0,38.0,535.0,1388.0,1444.0,2055.0,1511.0,1291.0,1016.0,1407.0,1513.0,1787.0,1199.0,1400.0,1119.0,1372.0,1630.0,1314.0,1302.0,1017.0,1796.0,1249.0,1458.0
1131002,2095.0,2232.0,1270.0,1475.0,1518.0,1632.0,2688.0,1759.0,1908.0,1632.0,1574.0,1638.0,1843.0,1602.0,1754.0,2024.0,1437.0,1482.0,1950.0,1988.0,478.0,527.0,371.0,738.0,475.0,635.0,578.0,603.0,465.0,849.0,848.0,222.0,711.0,193.0,274.0,635.0,166.0,724.0,723.0,681.0,636.0,974.0,996.0,735.0,1158.0,919.0,638.0,930.0,628.0,906.0,606.0,791.0,950.0,742.0,863.0,656.0,641.0,945.0,641.0,670.0,3228.0,3904.0,2637.0,2992.0,3185.0,3294.0,3907.0,3401.0,3279.0,4012.0,3093.0,2712.0,3841.0,2537.0,2891.0,3436.0,2523.0,3179.0,3314.0,3371.0
1131003,565.0,267.0,476.0,691.0,1170.0,604.0,585.0,953.0,445.0,393.0,826.0,292.0,958.0,540.0,367.0,705.0,418.0,721.0,809.0,386.0,552.0,701.0,811.0,956.0,489.0,696.0,838.0,688.0,732.0,884.0,624.0,740.0,667.0,1154.0,806.0,696.0,1059.0,782.0,499.0,867.0,2594.0,2627.0,2297.0,2611.0,2225.0,2420.0,2170.0,2428.0,2388.0,2424.0,2519.0,2486.0,2024.0,2315.0,2275.0,2324.0,2295.0,2377.0,2236.0,2431.0,3917.0,3803.0,3816.0,4359.0,3968.0,4195.0,3850.0,4233.0,4159.0,3944.0,4080.0,4016.0,4186.0,4009.0,3948.0,3859.0,4342.0,4145.0,3772.0,4164.0
1131004,500.0,302.0,202.0,336.0,513.0,555.0,138.0,531.0,419.0,296.0,534.0,684.0,560.0,232.0,537.0,333.0,244.0,328.0,635.0,96.0,774.0,898.0,1134.0,1050.0,1321.0,1011.0,1001.0,909.0,1062.0,1037.0,1078.0,1005.0,1078.0,957.0,1154.0,1361.0,869.0,1118.0,909.0,864.0,69.0,529.0,359.0,608.0,385.0,367.0,325.0,424.0,321.0,337.0,110.0,602.0,206.0,505.0,264.0,400.0,317.0,282.0,543.0,342.0,1461.0,1741.0,1748.0,2043.0,2277.0,1933.0,1604.0,1864.0,1917.0,1745.0,1722.0,2291.0,1844.0,1694.0,1955.0,2094.0,1430.0,1728.0,2154.0,1491.0
1131005,374.0,366.0,434.0,655.0,377.0,159.0,586.0,295.0,523.0,937.0,465.0,697.0,49.0,369.0,753.0,258.0,226.0,239.0,691.0,357.0,1568.0,2190.0,1531.0,1573.0,1614.0,1682.0,1381.0,1444.0,1847.0,1478.0,1280.0,1504.0,1579.0,1423.0,1608.0,1577.0,1490.0,1700.0,1287.0,1621.0,656.0,607.0,512.0,682.0,631.0,451.0,834.0,675.0,443.0,551.0,422.0,878.0,748.0,433.0,584.0,539.0,786.0,698.0,802.0,196.0,2961.0,3163.0,2479.0,3275.0,2718.0,2362.0,3154.0,2414.0,2863.0,2966.0,2330.0,3172.0,2487.0,2301.0,3123.0,2374.0,2502.0,2637.0,3016.0,2414.0
1131006,0.0,77.0,308.0,106.0,343.0,0.0,0.0,491.0,196.0,68.0,142.0,73.0,94.0,39.0,51.0,0.0,0.0,110.0,138.0,18.0,1306.0,1195.0,1320.0,1242.0,1262.0,1515.0,1495.0,1274.0,1200.0,1049.0,1435.0,1097.0,1133.0,1309.0,1503.0,1196.0,2256.0,1415.0,1375.0,1428.0,0.0,0.0,0.0,0.0,17.0,0.0,30.0,0.0,204.0,0.0,68.0,0.0,34.0,120.0,148.0,87.0,0.0,127.0,0.0,39.0,1306.0,1327.0,1695.0,1348.0,1622.0,1515.0,1525.0,1884.0,1610.0,1307.0,1719.0,1170.0,1265.0,1468.0,1747.0,1392.0,2256.0,1652.0,1513.0,1498.0
1131007,0.0,22.0,208.0,0.0,0.0,0.0,31.0,36.0,0.0,17.0,0.0,194.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,675.0,164.0,397.0,459.0,187.0,325.0,84.0,263.0,400.0,690.0,145.0,248.0,382.0,52.0,300.0,52.0,331.0,334.0,374.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,337.0,11.0,0.0,0.0,0.0,13.0,0.0,144.0,0.0,0.0,122.0,697.0,372.0,397.0,497.0,187.0,356.0,144.0,263.0,417.0,1027.0,350.0,249.0,475.0,103.0,345.0,52.0,475.0,334.0,423.0
1131008,355.0,408.0,450.0,456.0,885.0,959.0,510.0,405.0,907.0,711.0,391.0,587.0,750.0,1196.0,949.0,653.0,274.0,1552.0,507.0,465.0,829.0,696.0,569.0,559.0,954.0,961.0,1333.0,785.0,772.0,844.0,899.0,773.0,803.0,1066.0,446.0,619.0,937.0,830.0,868.0,1393.0,196.0,311.0,388.0,133.0,145.0,289.0,125.0,266.0,396.0,388.0,0.0,142.0,409.0,38.0,214.0,26.0,367.0,214.0,203.0,955.0,1559.0,1865.0,1663.0,1848.0,2082.0,2209.0,2668.0,1678.0,2291.0,1970.0,1290.0,1673.0,2353.0,2661.0,1760.0,1364.0,1720.0,2596.0,1829.0,2923.0
1131009,965.0,1318.0,1405.0,1444.0,1306.0,2280.0,836.0,1476.0,1207.0,1331.0,1239.0,1935.0,1346.0,1433.0,1213.0,944.0,854.0,583.0,1184.0,994.0,791.0,740.0,860.0,633.0,507.0,645.0,496.0,683.0,245.0,552.0,924.0,671.0,750.0,569.0,616.0,476.0,742.0,659.0,634.0,867.0,1133.0,1095.0,646.0,534.0,1229.0,596.0,847.0,602.0,1136.0,383.0,777.0,942.0,678.0,730.0,548.0,504.0,829.0,714.0,772.0,921.0,3410.0,3311.0,3151.0,2782.0,3253.0,4330.0,2535.0,3407.0,2847.0,2847.0,3379.0,3722.0,3176.0,3217.0,2888.0,2478.0,2783.0,2285.0,2868.0,3083.0
