Precinct,0_HVAP_noise,1_HVAP_noise,2_HVAP_noise,3_HVAP_noise,4_HVAP_noise,5_HVAP_noise,6_HVAP_noise,7_HVAP_noise,8_HVAP_noise,9_HVAP_noise,10_HVAP_noise,11_HVAP_noise,12_HVAP_noise,13_HVAP_noise,14_HVAP_noise,15_HVAP_noise,16_HVAP_noise,17_HVAP_noise,18_HVAP_noise,19_HVAP_noise,0_WVAP_noise,1_WVAP_noise,2_WVAP_noise,3_WVAP_noise,4_WVAP_noise,5_WVAP_noise,6_WVAP_noise,7_WVAP_noise,8_WVAP_noise,9_WVAP_noise,10_WVAP_noise,11_WVAP_noise,12_WVAP_noise,13_WVAP_noise,14_WVAP_noise,15_WVAP_noise,16_WVAP_noise,17_WVAP_noise,18_WVAP_noise,19_WVAP_noise,0_BVAP_noise,1_BVAP_noise,2_BVAP_noise,3_BVAP_noise,4_BVAP_noise,5_BVAP_noise,6_BVAP_noise,7_BVAP_noise,8_BVAP_noise,9_BVAP_noise,10_BVAP_noise,11_BVAP_noise,12_BVAP_noise,13_BVAP_noise,14_BVAP_noise,15_BVAP_noise,16_BVAP_noise,17_BVAP_noise,18_BVAP_noise,19_BVAP_noise,0_VAP_noise,1_VAP_noise,2_VAP_noise,3_VAP_noise,4_VAP_noise,5_VAP_noise,6_VAP_noise,7_VAP_noise,8_VAP_noise,9_VAP_noise,10_VAP_noise,11_VAP_noise,12_VAP_noise,13_VAP_noise,14_VAP_noise,15_VAP_noise,16_VAP_noise,17_VAP_noise,18_VAP_noise,19_VAP_noise
1131000,910.0,896.0,1226.0,833.0,1034.0,1051.0,1654.0,1233.0,1390.0,1100.0,1043.0,999.0,1217.0,1256.0,1198.0,1082.0,1018.0,1256.0,947.0,1174.0,328.0,289.0,439.0,575.0,474.0,394.0,311.0,461.0,453.0,369.0,517.0,370.0,420.0,382.0,616.0,442.0,493.0,379.0,601.0,370.0,440.0,252.0,361.0,349.0,492.0,356.0,454.0,365.0,394.0,403.0,392.0,509.0,555.0,380.0,432.0,383.0,428.0,526.0,200.0,425.0,1710.0,1528.0,2159.0,1833.0,2048.0,1937.0,2461.0,2071.0,2237.0,1946.0,2036.0,2073.0,2297.0,2109.0,2307.0,2043.0,2032.0,2199.0,1774.0,1969.0
1131001,762.0,1570.0,825.0,1014.0,1031.0,870.0,881.0,1599.0,870.0,1173.0,717.0,802.0,658.0,704.0,494.0,838.0,1031.0,984.0,1312.0,902.0,313.0,186.0,337.0,268.0,281.0,324.0,170.0,368.0,183.0,0.0,792.0,335.0,235.0,450.0,485.0,249.0,285.0,208.0,145.0,356.0,321.0,194.0,284.0,117.0,171.0,541.0,193.0,185.0,0.0,296.0,180.0,364.0,183.0,135.0,257.0,213.0,206.0,23.0,63.0,150.0,1835.0,1950.0,1446.0,1399.0,1741.0,1752.0,1244.0,2247.0,1053.0,1469.0,1689.0,1592.0,1285.0,1392.0,1236.0,1637.0,1672.0,1401.0,1570.0,1408.0
1131002,2133.0,2279.0,2123.0,2118.0,2248.0,2388.0,1979.0,2431.0,2254.0,2374.0,2273.0,2271.0,2277.0,2110.0,2333.0,2091.0,2154.0,2079.0,1751.0,2349.0,868.0,694.0,651.0,706.0,792.0,710.0,772.0,846.0,593.0,723.0,824.0,711.0,638.0,859.0,873.0,803.0,691.0,851.0,708.0,713.0,394.0,340.0,535.0,112.0,528.0,372.0,389.0,370.0,392.0,578.0,498.0,461.0,474.0,459.0,240.0,679.0,336.0,317.0,415.0,446.0,3425.0,3577.0,3501.0,2978.0,3706.0,3557.0,3504.0,3647.0,3239.0,3851.0,3595.0,3732.0,3445.0,3440.0,3446.0,3860.0,3441.0,3266.0,2913.0,3576.0
1131003,1302.0,1220.0,968.0,1323.0,1195.0,919.0,880.0,1374.0,768.0,1154.0,768.0,818.0,1156.0,1167.0,1129.0,813.0,1093.0,714.0,1044.0,638.0,387.0,488.0,533.0,422.0,498.0,621.0,527.0,673.0,526.0,520.0,380.0,546.0,583.0,458.0,754.0,602.0,419.0,421.0,622.0,753.0,2293.0,2401.0,2329.0,2366.0,2197.0,1937.0,2067.0,2486.0,2347.0,2244.0,2340.0,2464.0,2473.0,1377.0,2336.0,2942.0,2340.0,2217.0,2128.0,2419.0,3982.0,4298.0,4042.0,4242.0,4003.0,3628.0,3505.0,4781.0,3920.0,3998.0,3735.0,4254.0,4251.0,3050.0,4453.0,4451.0,4116.0,3524.0,4061.0,3968.0
1131004,324.0,457.0,579.0,359.0,790.0,355.0,169.0,633.0,185.0,274.0,388.0,726.0,257.0,457.0,241.0,143.0,550.0,856.0,302.0,264.0,1125.0,1130.0,923.0,804.0,1026.0,1064.0,837.0,1026.0,974.0,1015.0,1040.0,1020.0,1027.0,1150.0,902.0,1101.0,1057.0,1186.0,1154.0,1124.0,272.0,348.0,191.0,285.0,82.0,340.0,54.0,231.0,205.0,93.0,0.0,186.0,36.0,278.0,234.0,318.0,234.0,198.0,81.0,157.0,1760.0,1935.0,1818.0,1517.0,1939.0,1876.0,1298.0,1993.0,1476.0,1604.0,1477.0,1983.0,1320.0,2078.0,1381.0,1566.0,1841.0,2272.0,1636.0,1545.0
1131005,1093.0,1115.0,889.0,1668.0,475.0,783.0,1514.0,1142.0,562.0,861.0,1192.0,1124.0,1330.0,922.0,1083.0,1055.0,796.0,996.0,964.0,1074.0,1196.0,1011.0,1189.0,1174.0,1184.0,1257.0,1161.0,1173.0,1146.0,1395.0,1078.0,1235.0,1585.0,1099.0,1208.0,1093.0,1165.0,1095.0,1529.0,1067.0,698.0,649.0,722.0,732.0,643.0,521.0,603.0,237.0,535.0,685.0,324.0,911.0,716.0,597.0,634.0,549.0,628.0,477.0,607.0,617.0,3008.0,3068.0,3069.0,3574.0,2800.0,2654.0,3278.0,2660.0,2314.0,3264.0,3110.0,3477.0,3684.0,2854.0,2925.0,2699.0,2618.0,2568.0,3348.0,3115.0
1131006,46.0,442.0,1.0,99.0,43.0,53.0,476.0,0.0,135.0,41.0,196.0,0.0,190.0,61.0,451.0,99.0,0.0,443.0,129.0,0.0,1656.0,1536.0,1638.0,1484.0,1587.0,1507.0,1413.0,1574.0,1640.0,1518.0,1454.0,1475.0,1557.0,1536.0,1592.0,1508.0,1558.0,1475.0,1624.0,1496.0,287.0,0.0,272.0,44.0,0.0,0.0,89.0,0.0,3.0,0.0,0.0,52.0,40.0,101.0,0.0,0.0,24.0,0.0,0.0,0.0,1989.0,1978.0,2015.0,1907.0,1704.0,1726.0,1978.0,1574.0,1826.0,1571.0,1650.0,1594.0,1859.0,1698.0,2155.0,1701.0,1582.0,2053.0,1778.0,1496.0
1131007,7.0,145.0,0.0,37.0,9.0,60.0,183.0,0.0,9.0,103.0,54.0,0.0,8.0,39.0,94.0,19.0,0.0,83.0,27.0,0.0,325.0,434.0,361.0,435.0,264.0,319.0,275.0,272.0,365.0,256.0,207.0,257.0,223.0,340.0,360.0,230.0,270.0,303.0,335.0,360.0,17.0,0.0,67.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,579.0,428.0,575.0,281.0,495.0,462.0,272.0,383.0,359.0,261.0,331.0,275.0,463.0,458.0,341.0,270.0,480.0,374.0,360.0
1131008,452.0,736.0,866.0,802.0,846.0,1367.0,1103.0,667.0,1166.0,1093.0,625.0,1205.0,985.0,953.0,901.0,1168.0,565.0,504.0,1274.0,1382.0,894.0,637.0,640.0,662.0,816.0,765.0,493.0,1108.0,733.0,992.0,814.0,841.0,795.0,595.0,569.0,522.0,731.0,825.0,841.0,679.0,208.0,242.0,11.0,106.0,195.0,0.0,466.0,8.0,463.0,461.0,47.0,99.0,147.0,41.0,115.0,312.0,508.0,26.0,155.0,271.0,1554.0,1618.0,1517.0,1817.0,1945.0,2210.0,2102.0,1835.0,2447.0,2546.0,1498.0,2145.0,1991.0,1589.0,2137.0,2026.0,2360.0,1615.0,2302.0,2408.0
1131009,1645.0,1917.0,1577.0,1412.0,1815.0,1886.0,2018.0,1736.0,1880.0,969.0,1727.0,1752.0,1612.0,2084.0,1846.0,1718.0,1576.0,1747.0,1562.0,1572.0,582.0,734.0,696.0,623.0,1104.0,775.0,427.0,686.0,750.0,716.0,843.0,623.0,780.0,481.0,521.0,731.0,990.0,582.0,531.0,794.0,481.0,515.0,504.0,347.0,450.0,462.0,495.0,440.0,418.0,350.0,489.0,498.0,176.0,567.0,646.0,311.0,542.0,868.0,495.0,437.0,2919.0,3670.0,3051.0,2700.0,3713.0,3480.0,3311.0,3411.0,3565.0,2112.0,3374.0,3076.0,3002.0,3493.0,3270.0,3071.0,3503.0,3708.0,2979.0,3270.0
